school_ID,age_yrs,sex,weigth,height,BMI,cran_vol,head_circumference,birth_weight,birth_heigth,birth_head_circumference,M_birth_age,mothers_nationality,mothers_height,mothers_weight,dads_nationality,dads_height,N_sibs,birth_order,cohab_3,2_providers_OK,Two_providers,cohabitance,n_providers,two_paretnal_figures,parents_together,two_parents,parents_alive,dads_education,Feduc_3,Feduc_1,mothers_edu,Meduc_3,Max_edu_3,family_income,personal_estimate_of_resources,Resources_reported,enough_food,lacking_meat,lacking_fruit,lacking_milk_meat,lacking_vegs,estimate_of_educational_success,grades,smoking,alcohol,Mo-smokes,dad_smokes,engages_in_sport,Oma_toas_inimesi,Laste_arv_peres...150,underage_children,people_in_dwelling,height_rzs,BMI_rzs,cran_vol_rzs,head_circ_rzs
3,12.90137,2,45.2,158.2,18.060321,1136.076,54.7,3200,50,NA,26.2,1,159,75,1,178,1,2,2,1,1,1,2,1,1,1,1,6,3,0,6,3,3,6,4,1,3,0,0,0,0,4,5,0,1,0,0,0,1,NA,2,4,0.0122596536125036,-0.130203349526782,-0.074998842234973,-0.00876713534698178
3,12.961644,2,38.15,148.4,17.323145,1021.74,53.8,NA,NA,NA,33.5,1,158,96,1,171,0,2,2,1,1,1,2,1,1,1,1,6,3,0,4,2,3,6,4,1,4,0,0,0,0,4,5,0.5,0.5,0,0,0,1,NA,1,3,-1.54810901587829,-0.434860836696989,-1.56322041536812,-0.60583506526176
4,12.378082,2,42.35,157,17.181224,1114.392,53.4,3100,NA,NA,27.3,1,167,NA,1,180,3,1,2,1,1,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA,6,4,1,4,0,0,0,0,4,4,3,2,0,4,0,1,NA,4,7,0.300018491330025,-0.299393217510285,-0.106797759283099,-0.564321557107462
4,12.832877,1,46.4,159.4,18.261706,1303.382,55.3,3420,49,35,26.1,1,164,62,1,176,1,1,2,1,1,1,2,1,1,1,1,4,2,0,4,2,2,6,3,1,3,0,1,0,0,4,3,0,0,0,0,0,2,NA,2,4,0.381046331538,0.138006306887316,0.750386811396457,0.302821061666951
5,11.827397,2,43.5,156.4,17.783439,NA,54,3730,49,35,30,1,171,60,1,182,2,2,2,1,1,1,2,1,1,1,1,6,3,0,6,3,3,6,4,1,3,0,0,0,0,NA,6,0,NA,0,4,1,2,3,NA,5,0.959891847631147,0.17827914543818,NA,0.212343969463801
5,13.238356,1,34.95,151.2,15.287751,1298.21,56.6,NA,NA,NA,22.4,1,165,63,1,183,1,1,2,1,1,1,2,1,1,1,1,6,3,0,6,3,3,6,5,1,4,0,0,0,0,NA,4,0,0,0,0,1,2,2,NA,4,-1.10188602131874,-1.02584546265689,0.585373590795643,1.02641018752987
5,13.556164,2,53.55,164.9,19.693285,1109.454,55.8,3000,NA,NA,22,1,170,71,1,168,1,1,0,0,0,0,1,1,0,0,1,NA,NA,NA,6,3,3,6,4,1,2,0,0,0,0,NA,3,0,0,0,0,0,1,2,NA,5,0.604342072796221,0.318202816915159,-0.601651764573447,0.4361603523826
5,13.161644,1,51.3,166.7,18.460615,1282.12,56.2,3200,49,NA,22.5,1,175,67,1,175,1,1,2,1,1,1,2,1,1,1,1,6,3,0,6,3,3,6,4,1,4,0,0,0,0,NA,4,0,0,0,1,0,1,2,NA,4,1.12541221804997,0.212114528173467,0.405176168351919,0.79367547789854
5,15.345205,1,48.5,166.4,17.516006,1283.126,54.6,3750,NA,36.37,21.8,1,167,63,1,187,0,1,1,0,1,0,2,1,0,0,1,4,2,0,3,2,2,6,NA,0,4,0,0,0,0,NA,2,1.5,3,1,3,1,1,3,NA,4,-0.998725646098557,-0.98423448297692,-0.376963589105351,-1.11636326465283
5,13.876712,2,48.5,156,19.929323,1161.696,56.3,2950,49,NA,23.9,1,152,46,1,183,1,1,2,1,1,1,2,1,1,1,1,4,2,0,5,3,3,6,2,1,2,0,1,0,0,NA,4,1,1,0,0,0,2,2,NA,4,-0.95122625232895,0.297372013318692,0.0222204374185691,0.650339649190192
5,13.353425,2,49.25,167.7,17.512176,1176.474,56.1,3000,47,34,32.5,1,168,60,1,176,0,2,2,1,1,1,2,1,1,1,1,6,3,0,6,3,3,6,NA,0,2,0,0,0,0,NA,4,0,0,1,0,1,1,1,NA,4,1.15982855001501,-0.470431737975801,0.295171612367508,0.693213841603803
5,13.391781,2,44,158.3,17.558639,1138.044,54.5,3450,49,NA,22.7,1,164,67,1,188,2,1,2,1,1,1,2,1,1,1,1,5,3,0,6,3,3,6,4,1,3,0,0,0,0,NA,5,1,1,0,1,1,3,3,NA,5,-0.315730220491846,-0.463353079978334,-0.205105920348366,-0.331773688251233
5,13.728767,2,61.3,168,21.719104,1260.252,55.9,4300,53,NA,36.4,1,166,75,1,183,1,3,2,1,1,1,2,1,1,1,1,6,3,0,4,2,3,6,4,1,2,0,1,1,0,NA,5,1,0,0,0,1,2,2,NA,5,0.983072760659679,1.04834708806699,1.3029498942465,0.443525583950301
5,12.734247,1,40.15,156.7,16.351122,1170.4605,52.8,2050,48,NA,31.5,1,166,59,1,186,0,2,1,1,1,0,2,1,NA,0,3,4,2,0,5,3,3,6,3,1,3,0,0,0,0,3,1,0,0,0,3,1,1,NA,1,3,0.0815938985143647,-0.610721815184827,-0.882589194167411,-1.24424299879608
5,15.090411,1,69.5,183.3,20.685207,1355.818,56.5,3900,52,NA,22.9,1,164,60,1,190,0,1,0,0,0,0,1,1,0,0,1,NA,NA,NA,6,3,3,6,3,1,3,0,0,0,0,3,3,0,2,0,NA,1,2,NA,1,4,1.49037149275828,0.341572093159779,0.615457094342037,0.153992331375066
5,14.4,1,51.95,173.8,17.198319,1370.902,56.2,3000,NA,NA,NA,1,160,NA,1,172,1,2,2,1,1,1,2,1,1,1,1,6,3,0,6,3,3,6,3,1,2,0,0,0,0,3,1,1,2,1,0,1,2,NA,2,4,0.779473940664543,-0.620567028609978,1.11854059408653,0.321730243207419
5,14.487671,2,39.25,157.7,15.782517,1027.668,52.3,3100,NA,NA,19.7,1,156,46,1,172,1,1,2,1,1,1,2,1,1,1,1,4,2,0,NA,NA,2,6,4,1,3,0,0,0,0,4,4,0,1,0,0,0,2,NA,2,4,-0.954256238993781,-1.49809926596135,-1.73668057507111,-1.99395765391789
5,15.419178,2,NA,159.2,NA,1070.034,54,3250,49,NA,28.8,1,157,56,1,168,NA,2,1,1,1,0,2,0.5,0,0,1,6,3,0,4,2,3,6,4,1,3,0,0,0,0,3,3,0,2,0,0,1,1,NA,2,4,-0.913758868008049,NA,-1.10432556678795,-0.808375188356056
5,15.186301,2,50.9,164.6,18.78703,1118.328,54.7,3200,46,NA,23.8,1,163,51,1,176,1,2,2,1,1,1,2,1,1,1,1,2,1,1,4,2,2,6,3,1,0,0,1,1,0,3,3,2,3,1,0,0,2,NA,1,4,-0.0578767508667393,-0.427861468504058,-0.5426992890131,-0.434554763885422
5,15.20274,1,64.55,178,20.373059,1304.962,54.6,4370,53,38,23,1,169,72,1,183,1,1,2,1,1,1,2,1,1,1,1,3,2,0,3,2,2,6,3,1,2,0,0,0,0,4,5,0,2,0,0,0,2,NA,2,4,0.687172488594469,0.172928539838089,-0.0599537022622338,-1.07695342591022
5,15.465753,1,76.1,186.4,21.902457,1484.609,59.8,NA,NA,NA,NA,3,160,50,1,179,0,3,2,1,1,1,2,1,1,1,1,4,2,0,4,2,2,6,3,1,3,1,0,1,0,3,4,0,3,0,4,1,1,NA,1,3,1.73863453055986,0.691454531475623,2.1001996737322,2.11984451265857
5,16.076712,1,57.3,175.8,18.540305,1252.526,56,3600,49,NA,25.9,1,NA,NA,1,NA,0,1,2,1,1,1,2,1,1,1,1,4,2,0,4,2,2,6,4,1,4,0,0,0,0,3,3,NA,NA,0,0,1,1,NA,1,4,0.112190717310819,-0.644771777518487,-0.831966854643699,-0.275340167509839
5,15.361644,1,83.75,177.3,26.642032,1423.338,58,3700,51,NA,31.3,1,170,70,1,186,1,1,0,0,0,0,1,0,0,0,1,4,2,0,6,3,3,6,3,1,2,0,0,0,0,3,2,1,1,0,0,1,2,NA,2,3,0.512808183489653,2.55706041695634,1.36251404911718,1.01095573155527
6,14.457534,2,71.2,164.3,26.375753,1182.39,56.2,NA,NA,NA,NA,1,165,64,1,176,1,1,2,1,1,1,2,1,1,1,1,4,2,0,4,2,2,6,3,1,2,0,1,1,0,3,NA,1,1,0,0,0,2,NA,2,6,0.075454053254049,2.64056752055487,0.244479109478123,0.474492723153598
6,14.183562,2,57.6,158.8,22.841335,1139.022,55.8,3400,50,35,25.6,1,161,NA,1,175,2,1,2,1,1,1,2,1,1,1,1,3,2,0,6,3,3,6,3,1,2,0,0,0,0,4,3,0,0,0,0,1,3,NA,3,5,-0.667233596278078,1.33137118871993,-0.298709376933393,0.256024388281852
6,14.227397,1,48.6,174.9,15.88754,1217.689,53.4,3400,48,33,29.6,1,171,65,1,182,2,2,1,1,1,0,2,1,0,0,1,3,2,0,3,2,2,6,3,1,2,1,1,1,0,4,4,0,1,0,0,0,5,NA,3,5,1.14011669876054,-1.03443462111833,-0.708863889713258,-1.33301840369969
6,14.189041,2,47.6,157.8,19.115821,1176.486,55.6,3350,50,NA,20.3,1,NA,NA,1,NA,0,4,1,0,1,0,2,1,0,0,1,4,2,0,4,2,2,6,4,1,4,0,0,0,0,4,3,0,0,1,3,1,1,NA,5,5,-0.823969091393128,-0.123544488565055,0.18050253302177,0.128513522898854
6,12.358904,2,31.6,145.2,14.988351,1109.454,54.2,3600,49,NA,25.5,1,163,66,1,178,6,3,2,1,1,1,2,1,1,1,1,3,2,0,4,2,2,6,3,1,4,0,0,0,0,3,3,0,0,0,0,0,2,NA,6,8,-1.50077634671459,-1.14731116184833,-0.159680904755848,-0.0471627415514455
6,12.934247,1,44.1,164.2,16.356572,1302.879,56.1,4400,53,NA,23.2,1,169,57,1,186,2,2,2,1,1,1,2,1,1,1,1,4,2,0,4,2,2,6,3,1,3,0,0,0,0,3,2,0,0,0,0,0,2,NA,3,5,0.968542333798499,-0.599224212599889,0.72100229154872,0.782761308805072
6,12.460274,1,45.8,153.3,19.488624,1373.488,56.8,3880,50,36,27.3,1,168,70,1,183,1,2,2,1,1,1,2,1,1,1,1,2,1,1,3,2,2,6,3,1,0,0,1,0,0,3,3,1,1,0,0,1,1,NA,1,4,-0.190238059607787,0.577685264699685,1.68533038492302,1.3103225695122
6,12.643836,1,45.2,156.3,18.502077,1303.382,54.8,4600,50,NA,22,1,170,65,1,182,1,1,1,0,1,0,2,0,NA,NA,1,4,2,0,5,3,3,6,3,1,2,0,0,0,0,3,4,1,1,0,2,1,1,NA,1,3,0.0943308814840641,0.216640599026353,0.78724043052721,0.0265067838331209
6,12.287671,2,53.9,165.6,19.654776,1192.254,56,3500,50,NA,28.9,1,170,68,1,186,1,1,2,1,1,1,2,1,1,1,1,4,2,0,3,2,2,6,2,1,2,0,0,0,0,4,5,0,0,0,3,1,2,NA,2,4,1.73294461451682,0.701386870438346,0.939899809603113,1.13420212303662
6,12.567123,2,43.6,152.4,18.77226,1016.814,52.9,3900,49,NA,36.5,1,164,90,1,176,1,3,0,0,0,0,1,0,0,0,1,4,2,0,6,3,3,6,3,1,3,0,0,0,0,4,5,0,0,0,0,1,1,NA,2,3,-0.601907867401905,0.251661308808058,-1.45092755604779,-0.982733678629702
6,12.808219,2,60.6,163.1,22.780576,1311.504,57.2,5000,43,NA,23.8,1,158,55,1,NA,1,2,2,1,1,1,2,1,1,1,1,4,2,0,4,2,2,6,3,1,3,0,0,0,0,4,5,0,0,0,1,0,2,NA,2,4,0.843523636502081,1.73828265610134,2.21084573715776,1.61694810241304
6,12.389041,2,36.5,155.3,15.133868,1140.012,54.2,3100,49,NA,33,1,162,65,1,182,1,2,0,0,0,0,1,0,0,0,1,6,3,0,6,3,3,6,3,1,3,0,0,0,0,5,6,0,0,1,0,0,2,NA,1,3,0.0254426975523566,-1.10230536398376,0.215376314139569,-0.0646093632848505
6,12.326027,1,32.2,142.8,15.79063,1199.516,53.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,1,1,2,1,1,1,1,3,2,0,4,2,2,6,3,1,3,0,0,0,0,3,2,1,1,0,4,1,2,NA,2,7,-1.56168515642142,-0.879048790469655,-0.467162986275695,-0.992944195841
6,12.742466,1,39.7,151.3,17.342538,1336.639,57,3470,50,NA,27.3,1,164,51,1,176,1,1,0,0,0,0,1,0,0,0,1,4,2,0,6,3,3,6,3,1,2,0,1,0,0,3,3,0,0,0,4,0,1,NA,2,3,-0.677170913534119,-0.224862776560545,1.18268907483375,1.3865194054007
6,12.282192,2,51.8,169,18.13662,1159.728,54.4,3150,48,NA,35,1,167,84,1,187,1,2,2,1,1,1,2,1,1,1,1,6,3,0,6,3,3,6,2,1,2,1,1,1,1,5,6,0,0,0,0,0,1,NA,1,4,2.26467943608098,0.111376717708242,0.526668261219831,0.125648940582681
6,12.043836,1,36.2,147.9,16.549018,1140.328,52,3620,50,NA,27.6,1,172,68,1,178,1,3,0,0,0,0,1,0,0,0,1,4,2,0,4,2,2,6,2,1,2,0,1,0,0,3,3,0,0,0,0,1,1,NA,1,3,-0.676548931547925,-0.631800145736286,-1.19782282802504,-1.67101697307206
6,12.989041,1,36.8,154.1,15.496818,1267.539,54.7,NA,NA,NA,18.3,1,170,61,1,189,0,1,2,1,1,1,2,1,1,1,1,4,2,0,3,2,2,6,3,1,3,0,0,0,0,4,4,1,0,1,2,1,1,NA,1,3,-0.483718686897272,-0.933199554065889,0.268099760036878,-0.106757933553431
6,11.849315,1,50,154.2,21.028159,1249.869,53.7,3820,50,NA,22.1,1,160,65,1,185,1,1,0,0,0,0,1,0,0,0,1,6,3,0,6,3,3,6,3,1,3,0,0,0,0,3,3,0,1,0,0,1,1,NA,2,3,0.312939425123004,1.07746743030497,0.159594094885463,-0.610884057840915
6,15.136986,1,58.8,173,19.646497,1264.953,55.3,3500,51,NA,25.8,1,169,60,1,177,1,1,2,1,1,1,2,1,1,1,1,3,2,0,4,2,2,6,4,1,4,0,0,0,0,4,3,0,1,1,3,1,3,NA,2,4,0.027249467389793,-0.0827225010044645,-0.533138015801208,-0.615670257974949
6,16.783562,1,55.1,169.1,19.269231,1169.922,52.5,4050,50,NA,32.2,1,165,75,1,180,0,3,0,0,0,0,1,0,0,0,1,6,3,0,6,3,3,6,2,1,3,1,0,2,1,3,4,1,2,0,3,1,1,NA,1,2,-0.862268414461094,-0.308295983470218,-1.80737406026274,-2.37615945039833
6,14.69863,2,56.6,165,20.789715,1193.232,55.7,3850,51,NA,26.1,1,167,65,1,186,2,2,2,1,1,1,2,1,1,1,1,3,2,0,4,2,2,6,3,1,2,0,1,0,0,4,4,0,0.5,0,0,1,1,NA,3,5,0.108295643577308,0.417712569997927,0.382339340676024,0.152908807649373
6,15.432877,2,66.9,168.4,23.590761,1161.696,55.4,3500,51,34,NA,1,162,59,1,NA,0,1,0,0,0,0,1,0,0,0,1,NA,NA,NA,6,3,3,6,3,1,3,0,0,0,0,4,5,0,1,0,NA,0,1,NA,1,3,0.506398817883679,1.41886464083405,0.0732809908032549,0.082270261379817
6,15.219178,2,54.6,169.6,18.981955,1230.684,55.8,3800,49,NA,29.5,1,164,107,1,182,0,1,2,1,1,1,2,1,1,1,1,4,2,0,4,2,2,6,3,1,3,0,1,0,0,4,5,1,2,0,4,0,2,NA,1,3,0.709828242392505,-0.355820116831894,0.901804678140975,0.268577675861033
6,15.172603,2,43.4,161.4,16.660294,1186.338,54.8,3160,49,36,25.6,1,164,59,1,186,0,1,1,1,1,0,2,1,0,0,1,4,2,0,4,2,2,6,4,1,2,0,1,0,1,4,4,0,1,0,0,0,1,NA,1,4,-0.550074221031029,-1.25581442034861,0.325565157863004,-0.37416391998111
6,14.931507,2,70.9,169,24.824061,1082.856,53.8,3100,47,NA,34.1,1,164,85,1,180,0,2,2,1,1,1,2,1,1,1,1,3,2,0,3,2,2,6,4,1,4,0,0,0,0,4,3,2,3,1,0,0,1,NA,1,4,0.668614962095668,1.95890200922632,-1.02454593142528,-1.03840143817011
6,15.106849,2,57.9,166.7,20.835665,1297.704,57.9,3800,48,NA,NA,1,160,67,1,190,1,2,2,1,1,1,2,1,1,1,1,5,3,0,5,3,3,6,4,1,2,0,0,0,0,4,2,0,0,1,4,0,2,NA,1,4,0.278966212450084,0.381135948608571,1.74135187921141,1.57457706178511
6,14.810959,2,49.8,160,19.453125,1151.844,54.5,2900,49,NA,34.3,1,158,70,1,172,0,1,2,1,1,1,2,1,1,1,1,3,2,0,4,2,2,6,2,1,2,0,0,0,0,4,4,0,0,0,3,1,1,NA,1,3,-0.693214215313703,-0.120289052255076,-0.145814648974476,-0.60276344726445
6,15.808219,2,57,175.3,18.548595,1144.938,56.3,3580,51,NA,25.3,1,170,70,1,195,0,1,0,0,0,0,1,0,0,0,1,4,2,0,6,3,3,6,3,1,4,0,0,0,0,3,3,1,1,0,0,1,1,NA,1,2,1.57862638883075,-0.57327305767059,-0.00518435116668187,0.825737802220751
1,14.608219,2,51.05,157.7,20.527325,1091.718,54.3,2650,46,NA,23.9,1,164,56,1,NA,0,1,1,1,1,0,2,1,0,0,1,6,3,0,6,3,3,7,3,1,3,0,0,0,0,3.5,3,0,1,0,NA,1,1,NA,1,3,-0.992978400459799,0.330276697479763,-0.917457490670409,-0.732712629243155
1,15.712329,2,49.4,167,17.713077,1159.74,54.5,NA,NA,NA,NA,2,174,57,1,181,3,1,2,1,1,1,2,1,1,1,1,4,2,0,3,2,2,7,3,1,3,0,0,0,0,4,5,0,0,0,4,0,2,NA,4,5,0.291187123801424,-0.894063978196494,0.147067855659427,-0.361747380623341
1,14.983562,1,55.75,180,17.20679,1334.556,56.9,3500,50,NA,22.6,1,173,60,1,188,0,1,2,1,1,1,2,1,1,1,1,6,3,0,6,3,3,7,3,1,3,0,0,0,0,3,1,0,0,0,0,1,1,NA,1,3,1.10127012873475,-0.957293876423527,0.396127171762897,0.44945949111027
1,14.49863,1,64,177.1,20.405294,1346.983,56.9,4000,46,NA,NA,1,180,95,1,186,0,2,2,1,1,1,2,1,1,1,1,4,2,0,6,3,3,7,5,1,4,0,0,0,0,4,4,1,0,0,4,0,1,NA,2,4,1.12939979461401,0.567577147757931,0.774800333688488,0.703317939465959
1,12.561644,2,36.25,146.5,16.890121,1105.518,53.6,4200,53,NA,21.6,2,163,59,1,180,0,1,2,1,1,1,2,1,1,1,1,6,3,0,6,3,3,7,3,1,3,0,0,0,0,4,3,0,0,1,0,1,1,NA,1,3,-1.5079572272667,-0.480661384891136,-0.31275001945879,-0.537184938045555
1,12.347945,2,38.2,159,15.110162,1044.414,53.4,3150,51,NA,18.4,1,180,79,1,190,1,1,2,1,1,1,2,1,1,1,1,4,2,0,4,2,2,7,4,1,4,0,0,0,0,5,6,0,0,0,0,1,2,NA,2,4,0.642907968738106,-1.09546259024898,-0.98631934550942,-0.546673281558543
1,12.29589,2,33.15,144.7,15.83239,1016.814,52.7,2725,48,NA,21,1,164,61,NA,NA,2,1,1,1,1,0,2,1,0,0,1,4,2,0,4,2,2,7,3,1,2,0,0,0,0,4,4,0,0,1,3,1,2,NA,3,5,-1.50458154905817,-0.793019360950005,-1.31069883932886,-0.958050118614969
1,11.882192,1,46.95,146,22.025708,1355.315,56.4,3200,47,NA,22.4,1,160,80,1,170,1,2,2,1,1,1,2,1,1,1,1,3,2,0,4,2,2,7,3,1,3,0,0,0,0,3,5,0,0,0,4,0,2,NA,2,4,-0.84821918912501,1.4698306943422,1.47228654074275,1.08273730211264
1,14.145205,1,39.3,156.4,16.066418,1332.976,56.3,4250,50,36,35.5,3,162,63,1,192,2,3,2,1,1,1,2,1,1,1,1,4,2,0,4,2,2,7,2,1,2,0,0,0,0,3,2,1,1,0,0,0,1,NA,2,5,-1.33531539833289,-0.92368558615402,0.760206463134112,0.530680953446843
1,13.60274,2,45.35,161,17.495467,1105.518,54.6,4000,52,NA,22.1,1,172,NA,2,180,0,1,2,1,1,1,2,1,1,1,1,2,1,1,3,2,2,7,4,1,3,0,0,0,0,4,4,0,0,1,3,0,2,NA,2,4,-0.025373577324118,-0.554905773718468,-0.659520106725044,-0.338002642654749
1,13.934247,1,36.7,147,16.983664,1233.276,52.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,2,1,1,1,2,1,1,1,1,NA,NA,NA,4,2,2,7,4,1,3,0,0,0,0,3,2,0,1,0,4,1,3,NA,5,7,-2.38933304650986,-0.481230305762222,-0.400275252042689,-1.55842862218581
1,15.813699,2,43.9,158.7,17.430533,927.132,50.7,3100,46,NA,22.3,1,164,57,1,170,1,2,2,1,1,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA,7,4,1,4,0,0,0,0,3,3,2,2,0,2,0,1,NA,2,4,-0.9845753395756,-1.00971483769004,-2.79130770682019,-2.71328504200826
1,11.923288,1,64.65,155.6,26.702341,1239.525,55.1,4140,53,NA,24.9,1,167,75,1,176,0,1,2,1,1,1,2,1,1,1,1,2,1,1,4,2,2,7,4,1,3,0,0,0,0,3,1,0,0,1,4,0,1,NA,1,3,0.465960476943194,3.29313741832015,0.0334280504909105,0.269447553545033
1,12.213699,1,47.9,153.1,20.435494,1212.014,54.2,3550,49,35,20.1,1,164,50,1,168,0,1,2,1,1,1,2,1,1,1,1,3,2,0,3,2,2,7,3,1,4,0,0,0,0,3,3,0,0,1,3,0,1,NA,1,4,-0.0543931249243951,0.907390183430316,-0.307141338354501,-0.295599314116379
2,14.273973,2,48,165.3,17.566916,1103.55,53.9,3150,49,NA,41,1,161,78,1,177,0,2,2,1,1,1,2,1,1,1,1,6,3,0,6,3,3,7,4,1,3,0,1,0,0,4,5,0,1,0,0,0,1,NA,1,4,0.299181353684948,-0.751790226030731,-0.758522389980666,-0.96089977426055
2,14.243836,2,45.9,161,17.70765,1189.296,54.8,NA,NA,NA,20.1,1,170,60,1,NA,0,1,1,1,1,0,2,1,0,0,1,6,3,0,4,2,3,7,4,1,3,0,1,0,0,4,4,0,1,0,0,1,1,NA,1,3,-0.352641556960521,-0.688614029134446,0.340880567203228,-0.387004100771977
2,14.093151,1,45.8,158.9,18.139181,1276.374,54.8,3450,52,NA,18.3,1,170,69,1,180,0,1,1,0,1,0,2,0,0,0,1,6,3,0,5,3,3,7,4,1,4,0,0,0,0,2,3,0,0,1,3,1,1,NA,2,3,-0.9225278266069,-0.0942610738882111,0.0773944378233174,-0.381545794656861
3,12.024658,2,34.65,149.2,15.56559,1201.116,55,3950,47,36,21.6,1,168,65,1,182,2,2,2,1,1,1,2,1,1,1,1,4,2,0,4,2,2,7,3,1,3,0,1,0,0,4,5,0,0,0,3,0,2,NA,3,5,-0.449553372144263,-0.780970143201406,1.22384736123212,0.683790694921958
3,14.024658,1,39.3,157.6,15.822683,1242.111,53.9,3150,51,NA,25.2,1,168,58,1,182,1,1,0,0,0,0,1,0,0,0,1,4,2,0,6,3,3,7,4,1,3,1,0,1,0,3,1,0,0,0,3,0,1,NA,2,3,-1.01992238111833,-0.965342221513594,-0.322370497273565,-0.910855494252602
3,13.331507,2,55.2,157.3,22.309079,1257.294,57.8,3700,51,34,27,1,160,58,1,176,2,3,2,1,1,1,2,1,1,1,1,6,3,0,6,3,3,7,5,1,4,0,0,0,0,5,5,0,1,0,0,0,1,NA,3,5,-0.432477553208536,1.40703887743718,1.33479319851703,1.77597495186275
3,13.906849,2,42.8,159.4,16.844849,1075.95,54.3,3600,56,NA,23.2,1,162,75,1,180,2,1,2,1,1,1,2,1,1,1,1,3,2,0,4,2,2,7,4,1,2,0,0,0,0,3,3,0,0,0,0,0,2,NA,3,6,-0.442110616161217,-0.916508275834253,-1.07908655653521,-0.623648819974837
3,13.558904,1,47,163.3,17.624852,1191.255,54.7,3520,50,NA,23.6,1,167,57,1,176,1,1,1,1,1,0,2,1,0,0,3,4,2,0,3,2,2,7,4,1,4,0,0,0,0,4,3,0,0,1,3,0,1,NA,2,5,0.284467214485352,-0.15000490342196,-0.821280175400641,-0.240522729323115
3,14.306849,1,57.45,172.6,19.284503,1135.156,53.3,2200,43,32,21.9,1,170,52,1,180,2,1,2,1,1,1,2,1,1,1,1,4,2,0,3,2,2,7,3,1,3,1,0,1,0,3,3,1,1,0,3,0,1,NA,3,5,0.722333198455425,0.242663673416598,-1.77080331836578,-1.44157442880934
3,13.980822,1,50.15,168.4,17.684255,1296.127,55.5,3300,46,34,27.7,2,NA,55,1,172,2,2,2,1,1,1,2,1,1,1,1,6,3,0,4,2,3,7,4,1,3,0,0,0,0,4,5,0,0,0,0,1,1,NA,3,5,0.53752260449594,-0.225284479123386,0.365395073838695,0.112866280698081
3,13.082192,2,57.65,167,20.671232,1155.78,56.4,4000,51,NA,31.2,1,174,76,1,185,0,2,1,1,1,0,2,1,0,0,1,2,1,1,6,3,3,7,4,1,4,0,0,0,0,4,4,2,2,0,NA,1,1,NA,1,3,1.23413978796286,0.837369122709656,0.107615071252377,0.98576385921706
3,12.761644,2,37.45,150.7,16.490177,1010.91,52.3,3600,51,NA,26.7,1,164,62,1,186,1,2,2,1,1,1,2,1,1,1,1,4,2,0,4,2,2,7,4,1,3,0,0,0,0,5,6,1,1,1,0,1,1,NA,2,4,-1.03330315265681,-0.701534225219567,-1.61647069915644,-1.45943040395081
3,12.687671,1,58.4,155.9,24.028166,1228.607,54.6,3050,49,NA,20.2,1,160,65,NA,176,1,1,2,1,1,1,2,1,1,1,1,3,2,0,3,2,2,7,4,1,4,0,0,0,0,4,3,0,0,0,1,1,2,NA,2,4,0.00554028120968,2.36802338674109,-0.150592698249672,-0.107084385626476
3,12.767123,2,45.75,161.8,17.475679,1149.864,56.1,NA,NA,NA,20.7,1,172,73,1,NA,2,1,2,1,1,1,2,1,1,1,1,6,3,0,6,3,3,7,4,1,4,0,0,0,0,4,5,0,1,0,0,1,2,NA,3,5,0.676370060053194,-0.3187704065004,0.159897227460705,0.941294516615626
3,12.912329,2,35.1,153.1,14.974652,1114.392,53.3,3300,46,NA,25.1,1,151,62,1,179,1,2,2,1,1,1,2,1,1,1,1,2,1,1,3,2,2,7,4,1,4,0,0,0,0,4.5,5,1,1,0,4,1,1,NA,2,7,-0.78392133107011,-1.33702529160341,-0.357116215604186,-0.899338640715257
4,11.969863,1,48,156.4,19.623106,1227.601,55.8,3270,51,NA,29.1,1,159,51,1,182,1,2,1,1,1,0,2,1,0,0,1,5,3,0,5,3,3,7,3,1,3,0,0,0,0,3,2,0,0,1,2,1,2,NA,2,4,0.550679894422603,0.550100343114849,-0.113634336152386,0.709525955674608
4,12.60274,1,49,159.1,19.357788,1357.398,57.4,3950,50,NA,25.8,1,170,66,1,190,2,3,2,1,1,1,2,1,1,1,1,4,2,0,6,3,3,7,4,1,2,1,0,2,0,3,2,0,0,0,3,1,2,NA,3,5,0.515073616342668,0.544709234613532,1.46588644562404,1.66351516736184
4,13.273973,1,49.1,162.5,18.594083,1176.171,53.9,4250,51,NA,25.3,1,170,60,1,182,1,2,2,1,1,1,2,1,1,1,1,6,3,0,6,3,3,7,4,1,4,0,0,0,0,4,4,1,1,0,0,0,2,NA,1,4,0.440706181853295,0.255990389794626,-0.941617965776058,-0.674139131063707
4,11.947945,1,51.3,162.1,19.523215,1319.472,55.8,4200,54,NA,24.1,1,172,76,1,186,0,1,2,1,1,1,2,1,1,1,1,3,2,0,4,2,2,7,2,1,3,0,1,0,0,4,4,0,0,0,4,1,1,NA,2,5,1.35753140294481,0.507706841254881,1.02848874387261,0.708942337943562
4,12.416438,1,57.6,171.5,19.583677,1371.405,56.6,3850,50,NA,28.6,1,176,96,1,182,1,2,2,1,1,1,2,1,1,1,1,6,3,0,4,2,3,7,3,1,3,0,0,1,0,4,6,0,0,1,4,1,2,NA,2,4,2.37613317799126,0.608382088796425,1.66389360608274,1.19083385039223
